date,Lpop,Cgov,Igov,Ipubent,IvtFar,Lnom,IntStu,Fpcpi,Fpoil,Fpcom,Fpagr,FcGdp,FcPpp,Fr10yUs,Fr10yJp,Fr10yDe,Fr10yUk,Lpop15Plus
2032-06-01,30092,179037.0938143938,31610.25206136174,13501.237667083842,0,57.45,208288.96,2.3537914216011173,73.30599999999998,1.0206237639029867,1.2044993639701544,177557740.4347465,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,25236.59742152
2032-09-01,30181.575,179570.03438592193,31704.346449517943,13541.426865675794,0,57.775,208288.96,2.3654731273641176,73.30599999999998,1.0206237639029867,1.2044993639701544,178780562.6127429,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,25314.368811055876
2032-12-01,30271.15,180102.97495745006,31798.44083767415,13581.616064267748,0,57.775,208288.96,2.377212808633478,73.30599999999998,1.0206237639029867,1.2044993639701544,180011806.24324945,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,25392.155927274503
2033-03-01,30360.725,180635.9155289782,31892.535225830354,13621.8052628597,0,57.775,208288.96,2.3890107531376694,73.30599999999998,1.0206237639029867,1.2044993639701544,181251529.32395747,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,25469.958770175876
2033-06-01,30450.300000000003,181168.8561005063,31986.62961398656,13661.994461451652,0,57.775,208288.96,2.40086725003314,73.30599999999998,1.0206237639029867,1.2044993639701544,182499790.25198248,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,25547.77733976
2033-09-01,30539.500000000004,181699.56555046787,32080.330082013726,13702.015410537915,0,58.1,208288.96,2.4127825899114,73.30599999999998,1.0206237639029867,1.2044993639701544,183756647.8266137,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,25624.418509690004
2033-12-01,30628.700000000004,182230.27500042945,32174.03055004089,13742.036359624182,0,58.1,208288.96,2.4247570648061476,73.30599999999998,1.0206237639029867,1.2044993639701544,185022161.25208503,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,25701.070208788
2034-03-01,30717.9,182760.984450391,32267.73101806805,13782.057308710446,0,58.1,208288.96,2.436790968200423,73.30599999999998,1.0206237639029867,1.2044993639701544,186296390.1403655,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,25777.732437054
2034-06-01,30807.1,183291.69390035255,32361.431486095214,13822.078257796711,0,58.1,208288.96,2.4488845950338027,73.30599999999998,1.0206237639029867,1.2044993639701544,187579394.5139648,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,25854.405194488
2034-09-01,30895.95,183820.3209701854,32454.76429533528,13861.942174011,0,58.425,208288.96,2.461038241709628,73.30599999999998,1.0206237639029867,1.2044993639701544,188871234.8087623,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,25928.880723982504
2034-12-01,30984.800000000003,184348.9480400182,32548.097104575347,13901.806090225293,0,58.425,208288.96,2.473252206102271,73.30599999999998,1.0206237639029867,1.2044993639701544,190171971.87685135,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,26003.355732816
2035-03-01,31073.65,184877.575109851,32641.42991381541,13941.67000643958,0,58.425,208288.96,2.4855267875644316,73.30599999999998,1.0206237639029867,1.2044993639701544,191481666.98940983,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,26077.8302209885
2035-06-01,31162.5,185406.20217968375,32734.762723055468,13981.533922653867,0,58.425,208288.96,2.497862286934479,73.30599999999998,1.0206237639029867,1.2044993639701544,192800381.8395816,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,26152.3041885
2035-09-01,31251,185932.74686938783,32827.727873508426,14021.240805996182,0,58.75,208288.96,2.510259006543821,73.30599999999998,1.0206237639029867,1.2044993639701544,194128178.5453869,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,26226.873061207498
2035-12-01,31339.5,186459.29155909183,32920.69302396139,14060.947689338496,0,58.75,208288.96,2.5227172502243165,73.30599999999998,1.0206237639029867,1.2044993639701544,195465119.6526465,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,26301.443619397494
2036-03-01,31428,186985.83624879588,33013.65817441435,14100.65457268081,0,58.75,208288.96,2.5352373233157204,73.30599999999998,1.0206237639029867,1.2044993639701544,196409858.95568708,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,26376.01586307
2036-06-01,31516.5,187512.38093849993,33106.62332486731,14140.361456023124,0,58.75,208288.96,2.5478195326731687,73.30599999999998,1.0206237639029867,1.2044993639701544,197359164.4562782,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,26450.589792225
2036-09-01,31605,188038.925628204,33199.58847532027,14180.06833936544,0,58.75,208288.96,2.5604641866746976,73.30599999999998,1.0206237639029867,1.2044993639701544,198313058.22417107,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,26524.86444825
2036-12-01,31693.5,188565.470317908,33292.55362577323,14219.775222707754,0,58.75,208288.96,2.573171595228803,73.30599999999998,1.0206237639029867,1.2044993639701544,199271562.4357843,3.16578023222883,0.0435,0.0304926484848485,0.03050813492075,0.0441803333333333,26599.139104275
