date,Lune,Lhh,Lpar,Pcpi,Ygdp,YgdpNom,SavHh,Cpr,Idwell,Iotc,Ygne,Xtot,Mtot,CprNom,XtotNom,MtotNom,Ywss,Yhdi,Lwge,Pulc,Tprl,Tgst,Ttot,Imin,IminNom,Inonmin,InonminNom,Xmet,Xccb,Xomf,Xagr,XagrNom,Wfor,KMin,KBiz,KDwell,PcpiRent,Xsvc,Pxsvc,Xmex,Xmac,Xtrn,Xotm,Xonr,Xgpr,R10y,R90d,Rusd,RtwiNom,R10yReal,Rmort,Whh,IdwellNom,IotcNom,Cgov,CgovNom,Ygoa,Lsup,Lpop,IvtNonfarm,Tcit,Ytsf,Ygdw,LempPub,LempEdu,LempHlt,BizLns,BizBnd,Ygmi,YprpR,YprpP,Lemp,LhrsAll,LhrsPub,LhrsEdu,LhrsHlt,Igov,Ipubent,Pgne,Phouse,IvtFar,Fpcpi,Fpoil,Fpcom,Fpagr,Fr10yUs,Fr10yJp,Fr10yDe,Fr10yUk,FcGdp,FcPpp,KTotal,PeRatio,EqEarn,Lnom,XmetNom,XccbNom,XomfNom,XmexNom,XmacNom,XtrnNom,XotmNom,XonrNom,XgprNom,CconsRentNom,CconsRent,GovDef,GovDebt,Rbiz,BizEq,TcorpRate,KdepRate,DumTsfTot,Peq,LavhMkt,Tpit,IntStu,PcpiExGst,ShockGst,KNbiz,KOther
2004-09-01,553.8901,,0.634027,80.9,407620,225362,-1492,207829,31293,10459,377155,89045,62967,129169,40637,47146,108207,141689,12921,59.5,3313,8607,68397,8087,4814,31251,26248,17005,13437,7125,10189,6978,472251,322551.806985399,1657929.502320799,2110061.53014214,51.4,15831,63.8,3494,2392,1267,4403,4945,594,0.0557098484848485,0.0544,0.7048,0.60433333,0.030522,0.0707,4230400,14982,4166,73467,41413,71277,10108.702141,19989.7,177507,11287,17969,14899,587.4922407,700.3836248,963.3075725,316.856,78.239,20497,18544,11220,9554.812017,4141489.8,267148.752709975,267865.2,319366,9984,5781,61.6,284.081036857564,198,1.06349131181534,41.3866666666667,0.564236189305333,0.592018415519333,0.0430333333333333,0.0159633333333333,0.0411121212121212,0.0500876666666667,30525835.6737003,3.1745,4984740.261557819,15.3293846153846,239.71608072982,30.4,4400,3720,2482,2177,1789,1192,3401,1549,235,23257,47249,-2.725,-1.05,0.0715,1060.103,0.3,0.0568267,0,3674.7,439.329595005593,27497,,0.776996301025673,0,1335377.6953354,1216749.22909488
2004-12-01,521.7639,,0.637236,81.7,410742,229295,-231,210683,30483,9987,381310,89906,65727,131617,40858,48387,110523,145706,13004,59.7,3302,8630,68758,8148,4886,33706,28585,17860,13825,7730,9615,6412,482864,326266.916885546,1677877.259328956,2126960.32191599,51.62,15577,64.3,3493,2506,1235,4619,5356,589,0.0534444444444444,0.054167,0.767533,0.631,0.027727,0.0707,4361100,14799,4060,73817,42225,73274,10195.658637,20046,179023,11358,18491,15246,609.2447012,694.4793536,959.8656857,334.758,76.484,21217,19344,11619,9673.894702,4197862.2,271533.819290746,277659.6,325981.4,10529,6048,62,297.29150259322,-168,1.06805996936996,44.1633333333333,0.592842714167733,0.5828168000744,0.0417333333333333,0.01444,0.0375158008658009,0.046634,31327297.0433,3.184,5030388.248004586,16.0903125,251.896910019616,28.5,4501,3839,2687,2106,1896,1139,3527,1707,287,23665,47629,-2.975,-5.7,0.0715,1102.387,0.3,0.0568267,0,4053.1,439.640563757446,27905,,0.783328936269192,0,1351610.34244341,1225550.66675964
2005-03-01,526.2707,7601416.7369863,0.641271,82.1,414115,233631,1471,209979,29880,9979,384800,91909,66924,131780,41821,48022,112397,147886,13108,60,3431,8789,70312,9359,5649,32933,27825,18663,14103,8416,9082,6039,494602,330024.81693993,1698065.1280679,2143994.45057901,51.87,16507,64.5,3580,2495,1315,4634,5480,541,0.054674037176274,0.0562,0.778933,0.639,0.027635,0.071533,4436900,14733,4061,74228,42699,75535,10305.137338,20126.6,184785,12005,17989,15579,601.756282,675.0209766,977.890884,340.09,79.176,21486,20146,11870,9778.866603,4262330.9,272456.547311451,287633.2,325792.6,10612,6019,62.3,292.946702504036,43,1.07005199655919,47.6966666666667,0.6316151641714,0.613383198592,0.0429666666666667,0.0135133333333333,0.0360165079365079,0.046421,32321938.7244248,3.19025,5076475.34886466,16.2143333333333,252.899697798245,47.1,4802,3985,2874,2206,1858,1189,3484,1830,237,24095,47987,-3.225,-10.35,0.0725,1134.334,0.3,0.0568267,0,4100.6,442.192050650533,28614,,0.788376225051672,0,1368040.31112797,1234415.77021775
2005-06-01,525.1832,7623621,0.643992,82.6,415961,238560,1408,213766,31177,9998,388979,92182,68931,134980,45408,50255,113751,151346,13117,60.5,3463,9156,71689,10190,6170,34555,29034,18853,14606,8716,9309,6207,501003,333826,1718496,2161165,52.23,15496,64.9,3415,2559,1546,4872,5335,610,0.0530006782106782,0.056967,0.766833,0.63933333,0.02687,0.0732,4490400,15496,4002,75342,43752,75755,10385.090406,20176.8,184201,13535,18542,15916,611.7638839,705.6521108,973.3263852,360.809,81.172,21626,20914,12286,9859.907206,4290969.8,269083.642898758,282915.8,326124.8,11188,6735,62.6,302.545940602424,98,1.07850153145271,51.6266666666667,0.667777011422067,0.623060389710867,0.0416,0.0121266666666667,0.033042784992785,0.0444126666666667,33316580.4055496,3.1965,5123006,15.6211111111111,270.780994380824,17.8,6091,5715,3230,2184,1924,1426,3700,1835,314,24582,48278,-3.475,-15,0.073,1086.506,0.3,0.0568267,0,4229.9,442.422651306373,28134,,0.793393441577328,0,1384670,1243345
2005-09-01,517.7738,7645825.2630137,0.645251,83.4,420475,244095,531,215051,30352,9881,393266,91366,68775,136993,45998,51037,116348,152794,13332,61.8,3697,9356,72565,11571,7029,35221,29616,18067,13836,8002,9254,6173,509890,341442.825206835,1743642.859174105,2175701.18381808,52.55,16247,65.5,3603,2589,1504,4777,5169,601,0.0519843246125855,0.0563,0.756033,0.641,0.025293,0.0732,4609400,15214,4118,74994,44208,79905,10442.048698,20244.7,184135,12796,19530,16122,618.6850045,731.720111,1005.2425307,383.602,80.178,21657,21595,12960,9924.274905,4296649.1,272472.410767653,293505,337526.2,11712,6766,63.3,304.557159202353,442,1.08775187944671,61.47,0.767024643786567,0.616374054165933,0.0421333333333333,0.0137,0.0316868341803124,0.0427896666666667,34311222.0866743,3.20275,5172617.974922545,16.320303030303,281.40408860501,37.4,5915,5915,3234,2265,1962,1401,3660,1755,330,25018,48681,-3.775,-22.65,0.073,1177.937,0.3,0.05751963,0,4592.6,438.200063755843,29104,,0.798352453734936,0,1402200.03396727,1253273.93193036
2005-12-01,524.2529,7667788.17534247,0.644376,83.9,424018,249501,-918,215597,29391,10198,398331,93939,70609,138362,49095,52905,117929,153036,13440,61.7,3803,9539,74981,13201,8028,36390,30717,20842,13573,7624,9232,6257,523965,349233.441628948,1769185.441208508,2190335.13927321,52.92,16758,65.7,3957,2644,1431,4851,5275,583,0.0539398845598846,0.0563,0.740433,0.63433333,0.024532,0.0732,4735100,14877,4534,76601,45594,82824,10468.377242,20311.5,184137,14128,19270,16493,606.8961784,744.3739777,1000.0493256,403.081,84.828,21296,21809,13182,9944.124353,4284192.7,272687.619046178,285533,342358.1,11126,7296,63.9,311.258664938431,315,1.0933296745317,56.88,0.763054107928067,0.627175795001767,0.0449,0.01485,0.0334145743145743,0.0429323333333333,35305863.7677991,3.209,5222802.733428959,15.5711111111111,302.406165263308,34.7,7336,6262,3259,2622,2009,1347,3773,1901,332,25509,49043,-4.075,-30.3,0.0725,1226.937,0.3,0.05751963,0,4708.8,437.89651535875,29392,120628,0.803680093556843,0,1419951.99957956,1263282.15294724
2006-03-01,530.9353,7689509.7369863,0.644923,84.6,424302,252482,-1015,218058,28049,10451,398472,93375,72271,141416,50508,54851,120287,156333,13652,62.5,3888,9773,76938,14414,8827,35545,29965,18306,13621,7521,9604,6417,519731,357201.814617479,1795130.521126869,2205067.52398593,53.32,17062,66.2,3902,2675,1321,5044,4940,647,0.0527226811594203,0.056167,0.735033,0.62266667,0.021912,0.0732,4907700,14298,4533,76661,45978,84032,10526.045278,20398.1,182340,15013,18508,16900,607.3464787,759.3606412,1028.1924427,418.308,83.156,21081,23396,13457,9995.109956,4294519.3,277823.701696262,280972.8,355839.1,10796,7735,64.3,316.610327485937,285,1.09754002543321,61.7533333333333,0.780938709028067,0.6650708721105,0.0457,0.0163466666666667,0.0347708498023716,0.041824,36559221.931556,3.24975,5273568.341339219,15.8187301587302,321.593449597623,53.2,7370,6335,3400,2974,2047,1251,3797,1700,371,25989,49442,-4.375,-37.95,0.0725,1290.503,0.3,0.05751963,0,5087.2,435.055629715571,30171,124983.5,0.810363895154245,0,1437928.70650939,1273370.29622642
2006-06-01,514.2645,7711714,0.646352,85.9,425319,255787,-3684,221464,29368,10592,401788,95210,75277,145362,52935,58429,122104,157966,13701,63,3756,9811,77577,14874,9288,35629,30034,19408,14070,7052,9516,6407,532026,365352,1821485,2219899,53.81,17130,66.9,3670,2634,1417,4979,5276,613,0.0568918767507003,0.0584,0.7537,0.62733333,0.02479,0.074867,5016400,15067,4685,77920,47209,84560,10587.591553,20451,178470,16382,18789,17218,623.9604925,733.8156417,1058.5019153,429.869,88.84,20915,23148,13824,10073.32701,4343553.1,275566.369285348,283255,347772.2,9908,7441,64.9,331.838472587031,290,1.10313138386648,69.5333333333333,0.851413091824433,0.677385971642933,0.0507,0.01902,0.0393939393939394,0.0461033333333333,37812580.0953129,3.2905,5324923,14.8493442622951,339.004868570671,21.4,8306,5946,3326,3398,2057,1308,3785,1990,386,26521,49722,-4.675,-45.6,0.073,1295.462,0.3,0.05751963,0,5034,436.736469732598,29170,129339,0.81717380621575,0,1456133,1283539
2006-09-01,500.0147,7748544.24657534,0.649747,86.6,431834,263275,181,223974,28251,9968,406864,96164,73904,148049,53896,57135,124467,164882,13811,63.5,3869,9850,78594,14124,8965,35738,30318,18200,14731,8525,10002,6746,549203,374833.019881002,1847303.503187622,2233240.74024447,54.33,17651,67.4,3339,2715,1189,5195,5619,581,0.0573632505175983,0.0615,0.758833,0.634,0.022928,0.077367,5137900,14584,4768,78287,48268,89120,10687.869186,20542.3,175823,17905,19093,17781,631.5847276,715.7769033,1048.9905027,446.363,95.747,21266,25515,15132,10187.854459,4396522,280861.182900163,292726.8,355105.6,12216,7831,65.6,331.230951560835,284,1.10720754423711,69.62,0.855711405123533,0.681042158409667,0.0489666666666667,0.01741,0.0388257418909593,0.0462056666666667,39065938.2590697,3.33125,5374198.783429012,15.6656923076923,326.38200084457,56.9,8422,5690,3974,3417,2091,1092,3963,2438,376,27187,50117,-4.4625,-51.825,0.074,1317.132,0.3,0.05830802,0,5113,438.782366302096,27771,133694.5,0.822840971517931,0,1472470.48330662,1293654.53999692
2006-12-01,484.0709,7784974.16438356,0.64862,86.7,437260,270302,730,226908,28816,9771,414120,97184,77785,150588,54894,58669,128936,168327,14217,64.7,4119,10015,78912,16331,10504,34677,29589,19029,14608,9034,9491,6561,584585,384560.0757437,1873551.34522885,2246662.66523281,54.88,18315,67.9,3407,2627,1263,5236,5453,569,0.0565370813397129,0.063467,0.781833,0.64466667,0.023603,0.079867,5330800,14926,4775,78873,49284,91855,10719.947058,20627.5,177266,17363,19692,18183,631.3060048,743.211756,1052.3815965,473.028,91.265,20485,26725,16611,10235.876113,4423238.6,280916.686137778,286285,362865.7,11642,7533,66.1,341.613106102074,283,1.11050086728356,59.68,0.7981875693189,0.711595624490967,0.0463,0.0168433333333333,0.0375744816586922,0.045934,40319296.4228266,3.372,5424063.810783001,15.4328571428571,365.732666851801,50.6,9297,5451,3824,3644,2020,1167,3987,2456,327,27609,50505,-4.25,-58.05,0.0765,1417.28,0.3,0.05830802,0,5644.3,438.201009368149,27942,138050,0.827753420181102,0,1488991.26948515,1303849.80032134
2007-03-01,491.2941,7821003.75342466,0.64978,86.7,443222,277175,-449,231761,29578,10071,424381,97661,81699,154913,55769,60617,132013,171839,14411,64.7,4198,10254,82500,16695,10816,37982,32259,18176,15096,8966,8471,6053,595644,394539.552313052,1900236.967465472,2260165.25688066,55.66,18865,67.9,3674,2681,1246,5691,5644,605,0.0580789574314574,0.0641,0.789,0.64766667,0.025495,0.0807,5498800,15463,4987,79413,50116,94449,10799.63173,20742.8,179675,19364,19854,18741,649.3046716,751.294779,1051.9535772,496.25,102.828,21238,27510,17544,10308.337634,4434628.1,270223.979419204,278306.5,358275.3,11322,6529,66.5,341.264821560787,322,1.11494933533868,57.7633333333333,0.798640463787567,0.746853944337467,0.0468,0.01658,0.0400224242424242,0.048616,41286959.5369744,3.41675,5474527.633593372,14.8138095238095,403.596386897683,76,9008,5713,3855,4088,2090,1154,4292,2517,333,28182,50879,-4.0375,-64.275,0.0775,1522.968,0.3,0.05830802,0,5978.8,434.671363414463,29154,149316.75,0.832415590061671,0,1505697.41515242,1314125.40924724
2007-06-01,469.9989,7857834,0.650608,87.7,445997,281231,1177,233695,29007,10833,427944,98423,83281,158202,55446,61423,135589,177130,14683,66.1,4360,10476,82987,16692,10927,39960,33689,18163,14914,9234,8208,5760,614136,404778,1927369,2273749,56.58,19073,68.4,3201,2857,1380,5435,6006,588,0.060117805958132,0.064233,0.8333,0.67633333,0.02626,0.0807,5669300,15355,5333,79029,50317,93764,10867.349611,20827.6,179890,17375,21693,18892,642.6267064,765.7680098,1073.8024439,516.151,97.663,22074,27440,18127,10397.350745,4479186.3,268201.447064612,276046.3,363886,12138,7793,67.1,356.545838968533,-8,1.11970769531405,68.5833333333333,0.8978584634876,0.7757880309937,0.0484666666666667,0.01763,0.0433054302422724,0.0520726666666667,42254622.6511223,3.4615,5525600,15.1886885245902,415.480243062675,49.2,8698,5160,3968,3707,2197,1241,4033,3015,342,28860,51116,-3.825,-70.5,0.0775,1609.417,0.3,0.05830802,0,6310.6,436.435896181453,30475,160583.5,0.839776502474021,0,1522591,1324482
2007-09-01,465.8357,7898610.61202186,0.652358,88.2,451367,285703,-857,237749,28845,10956,436273,99245,84797,161599,55112,62197,137793,179007,14821,67,4408,10790,84854,18384,12201,39699,33365,19169,15043,8682,8091,5818,616424,416742.267545589,1959352.473086469,2286879.81648224,57.48,19010,69.1,3528,2838,1514,5872,5543,561,0.060225956937799,0.0672,0.853767,0.68333333,0.025284,0.082367,5902000,15475,5444,80127,51696,94532,10947.503758,20924.2,183300,17740,20713,19809,636.8715438,759.4006471,1066.2815366,569.955,100.821,22708,29429,19495,10481.668083,4504482.3,260508.982114767,279429.8,373168.1,10811,7590,67.4,362.343361575071,153,1.12589949452494,74.9533333333333,0.941764239738,0.827535634396,0.0473,0.0169466666666667,0.0434250724637681,0.051837,43222285.7652701,3.50625,5581727.170756939,14.61171875,450.385071913597,62.8,9147,4994,3791,3644,2172,1372,4287,2343,334,29455,51473,-3.8875,-72.275,0.079,1659.158,0.3,0.05881943,0,6580.9,435.570509147703,31169,171850.25,0.846983173311046,0,1542610.20554088,1335494.88118823
2007-12-01,480.2041,7938944,0.654054,89.3,453019,291102,-82,240547,29045,10772,441235,99244,88461,164904,55927,64662,139993,183462,14936,67.6,4517,10997,84941,17525,11687,40734,33945,19599,15622,8671,8119,6030,636216,429060.170164977,1991952.796115647,2300086.4629446,58.44,19291,69.6,3589,2909,1526,5671,5039,567,0.0613581131682962,0.071167,0.896567,0.69933333,0.024854,0.084867,5997300,15787,5514,81002,52817,95988,11029.47054,21016.1,183502,17332,20905,20276,632.9477811,781.1365786,1087.3617488,591.604,97.447,24125,30590,20506,10549.266411,4562514.3,260892.372793657,285770.9,376554.9,13112,7730,68.2,380.220962680511,1525,1.13382036576478,88.56,1.0773057935716,0.899927912972333,0.0426,0.0154633333333333,0.0419252731922809,0.0479253333333333,44189948.879417904,3.551,5638638.591991916,15.4669090909091,415.144355104152,56,9373,5084,4431,3425,2182,1339,4103,2153,384,30126,51807,-3.95,-74.05,0.082,1646.679,0.3,0.05881943,0,6421,437.949041073682,30988,183117,0.857211620922514,0,1562892.62595067,1346599.33293167
2008-03-01,453.4032,7979277.38797814,0.653954,90.4,458046,298851,2324,241808,29651,10131,447244,102731,92517,167251,60554,68947,142827,188462,15074,67.9,4593,11010,85822,20027,13514,41090,34193,21071,15943,9152,8167,6492,643455,441742.160463388,2025183.882472838,2313369.37730242,59.58,20036,69.8,3733,2939,1706,5725,5124,565,0.0615215956558062,0.0759,0.917667,0.69666667,0.023944,0.090167,5838900,16384,5724,81983,54091,98659,11096.205015,21148.9,185976,17482,20963,20750,635.1194324,799.9221507,1095.9216081,611.19,98.5,25803,31550,21818,10642.801784,4581818.3,268797.545180749,284221.1,390696.1,12641,8310,68.9,369.807408712942,130,1.14332610917266,96.9366666666667,1.2034374440772,1.04859348074467,0.0366333333333333,0.0136766666666667,0.0392668603326498,0.045203,45228412.6780843,3.54475,5696349.376401788,13.2190163934426,409.236197232006,93.5,10692,5991,5102,3445,2205,1477,4157,2264,405,30876,52131,-4.0125,-75.825,0.087,1542.209,0.3,0.05881943,0,5409.7,436.742043680812,31477,191623,0.867059799996075,0,1583441.72200945,1357796.11662653
2008-06-01,476.2548,8020054,0.655351,91.6,459602,306615,4335,240834,29830,9089,446841,103863,96768,167822,66590,72432,146655,191163,15389,69.6,4844,10835,87650,20566,13973,41953,34918,20423,16425,9013,8738,7036,655156,454799,2059060,2326729,60.91,20087,70.7,3685,3000,1888,6108,5180,503,0.0637074206349206,0.078,0.950733,0.723,0.02294,0.094533,5757400,16699,4950,82231,54705,103987,11183.572265,21249.2,186084,18354,22385,21260,626.1812451,810.71802,1099.2951697,614.164,102.409,26245,32239,23319,10707.317453,4636159.5,272941.072499514,287491,394876.9,14694,8278,69.2,373.700219711846,68,1.15455328434748,121.396666666667,1.45871983519533,1.14791687477627,0.0388666666666667,0.0165966666666667,0.0425412698412698,0.0490726666666667,46266876.4767506,3.5385,5754875,13.3449206349206,399.620211007102,65.1,12106,8971,5699,3532,2197,1562,4424,2381,427,31726,52374,-4.075,-77.6,0.09,1571.031,0.3,0.05881943,0,5332.9,438.996307096029,33555,200129,0.877051549844151,0,1604261,1369086
2008-09-01,470.5925,8062895.75342466,0.655254,92.6,462855,316397,6313,240096,29620,8274,451846,103836,96726,168736,73838,75612,147529,193965,15384,70.2,4841,10485,84817,21366,14822,42067,35296,20666,16719,8535,8113,6729,681425,468555.198948172,2090488.534215342,2338552.56982829,62.17,20361,71.6,4012,2930,1904,5784,4005,576,0.0595831027667984,0.074433,0.868967,0.67766667,0.022762,0.095333,5639100,16763,4273,83611,56436,112921,11244.789251,21366,189570,17419,21649,21544,658.3024633,817.1124088,1092.127945,631.335,111.352,25834,32429,22490,10774.196783,4660126.4,278203.007820676,287808.2,398541.9,14414,9034,70,365.289398537192,368,1.16684094812657,114.396666666667,1.38397731567337,1.07910303702413,0.0386333333333333,0.01483,0.0426230221469352,0.0478206666666667,47305340.2754169,3.53225,5807321.811885832,12.3561538461539,374.817281952311,84.1,14185,13316,5701,3789,2203,1604,4406,1718,479,32509,52798,-0.41875,-68.025,0.0875,1424.435,0.3,0.05948126,0,4631.3,438.837243865452,31721,208635,0.88794837761536,0,1621933.33526717,1378280.7078422
2008-12-01,501.2746,8105271.83561644,0.654047,92.6,460883,316940,17848,239618,28983,8185,442309,102550,89085,169525,79691,77982,147920,206410,15373,70.4,4877,10303,84194,23202,16291,40753,34944,18358,16214,9708,8822,7845,699021,482727.478427529,2122527.825160929,2350436.22263294,63.33,20941,72,3994,2973,1555,5595,4057,662,0.0479056385281385,0.0506,0.672667,0.54966667,0.025792,0.076367,5324300,16486,3993,84818,58066,111862,11287.086236,21475.6,186733,17295,30674,22175,667.1575378,785.6846671,1113.5349297,648.206,130.346,26786,32418,20760,10785.811612,4628906.3,277516.007869637,301092.4,400073.9,13892,8551,70.8,356.49082260718,-1272,1.17602423503596,54.66,0.8092549279066,0.8345687006263,0.0325333333333333,0.01359,0.0349595766590389,0.0415326666666667,48343804.0740832,3.526,5860501.214640939,9.88921875,370.029230064306,73,13574,17349,6156,3420,2433,1600,4646,1837,466,33311,53169,3.2375,-58.45,0.0685,1268.599,0.3,0.05948126,0,3659.3,436.417147565298,31661,217141,0.894167514341187,0,1639800.3467334,1387537.16684707
2009-03-01,604.7997,8147182.24657534,0.656239,92.5,465520,318421,13646,240725,28392,8403,441289,105219,81485,171287,75733,69498,147384,204169,15378,68.9,4827,10326,83119,21187,14992,40171,34819,19467,16202,9746,10321,7847,704793,497328.423528548,2155192.602455528,2362380.26373324,64.39,20461,71.9,4035,2790,1038,5389,4428,673,0.0422215909090909,0.033533,0.658833,0.55133333,0.022287,0.061733,5307600,16080,3808,84834,58543,115011,11393.671833,21601.7,183794,16873,24787,22886,668.1557412,801.734445,1154.1487417,631.617,137.317,25891,31900,19156,10788.872103,4606078.2,290674.323116916,309307.5,406620.6,13693,7803,71.1,356.818513462585,151,1.26616988329678,44.4333333333333,0.6831159850828,0.844936506324433,0.0273666666666667,0.0129066666666667,0.0307266594516594,0.035365,49624914.8820465,3.57025,5914428.657920858,8.5808064516129,411.651284750287,88.7,13837,15058,4838,2666,2232,1092,4408,1739,385,34059,53517,6.89375,-48.875,0.0575,1268.174,0.3,0.05948126,0,3532.3,433.124511938845,30420,217210.75,0.902324856522981,0,1657864.17892698,1396855.79173209
2009-06-01,654.7634,8190024,0.654973,93,468393,313814,16430,244539,26982,9269,446985,103287,81789,174836,60909,63267,147051,210782,15296,68.3,4825,10572,84578,21461,15188,40048,34340,21130,16807,9578,10095,6973,687949,512371,2188498,2374385,65.3,19605,72.5,4083,2579,747,5449,4818,538,0.0502431746031746,0.0316,0.776367,0.62566667,0.028065,0.057667,5587100,15325,4335,85556,59221,110339,11428.845761,21691.7,180992,14850,33332,23461,692.6453179,798.3387797,1190.0829086,598.317,138.341,26099,31005,17271,10774.082318,4571067.7,283412.904131919,312257,408895.5,13206,7714,71.3,376.16807889197,542,1.35429512866134,58.6966666666667,0.7768820884783,0.898630410081033,0.0331333333333333,0.0141533333333333,0.0332587878787879,0.035833,50906025.6900097,3.6145,5969120,9.0358064516129,436.906215415373,54,10593,9391,3823,2507,2020,723,4133,1619,298,34747,53784,10.55,-39.3,0.0575,1363.141,0.3,0.05948126,0,3947.8,428.850015085947,33458,217280.5,0.908303415194213,0,1676127,1406237
2009-09-01,650.742,8222745.75342466,0.653133,93.7,470050,314857,10129,245667,28075,9743,449954,105133,85521,176635,59221,64355,149031,206635,15524,70.1,4747,10983,82201,19494,13697,37969,31981,22253,18502,9530,9287,6263,726061,523196.787600105,2216629.665251985,2386476.81762987,66.04,19229,72.8,3703,2622,1076,5679,4795,540,0.0544823748353096,0.0327,0.849167,0.66733333,0.030193,0.0578,5949600,16180,4736,85320,59711,108028,11450.354287,21788.1,182008,14857,24944,23377,642.6496795,811.6044928,1219.3448708,580.44,136.44,26400,30608,18002,10799.612243,4558136.5,290494.248947927,320722.3,402085.8,15653,8988,71.5,388.044957867255,-431,1.44128504828253,68.2,0.8471501865488,0.8985213105399,0.0351666666666667,0.0131933333333333,0.0330208200012548,0.0373153333333333,52187136.4979729,3.65875,6021118.753342785,11.6742424242424,405.962102530825,62.5,10932,8329,3981,2488,1969,975,4125,1607,323,35287,54226,12.43125,-20.15,0.059,1489.822,0.3,0.05984118,0,4739.3,427.742383438847,30455,217350.25,0.915111386110116,0,1693432.87765188,1418012.27046093
2009-12-01,638.6633,8255111.83561644,0.652768,94.5,473826,321978,9921,248968,28681,9559,456681,107277,92425,180412,59796,66060,151419,210485,15660,70,4695,11399,84163,19041,13314,41018,34038,22722,19062,9767,9240,6037,755590,534251.311169192,2245168.748280052,2398630.21417537,66.68,19188,73.6,3892,2682,1186,5656,5204,583,0.0546333333333333,0.03953,0.910267,0.701,0.028997,0.063167,6292200,16724,4993,85375,60400,111903,11491.527431,21865.6,180783,15125,24743,24079,678.1585711,831.784471,1178.4188533,572.827,141.728,27715,31214,18744,10852.864136,4608269.7,288133.549751558,314436.3,419213.9,18002,9269,71.8,423.187133867276,-527,1.53075506208881,74.63,0.927951672952533,0.938217097444833,0.0346,0.0130966666666667,0.0318824458874459,0.0373873333333333,53468247.3059361,3.703,6073685.104818172,14.51640625,336.357354286637,41.7,11267,7842,4355,2600,1930,1024,4011,1945,334,35866,54609,14.3125,-1,0.0645,1544.572,0.3,0.05984118,0,4882.7,430.581024849874,31120,217420,0.922425735028029,0,1710917.43711086,1429886.14236275
2010-03-01,615.1273,8287122.24657534,0.652708,95.2,475934,329458,11337,250171,28118,9435,460989,109961,95901,182570,64649,68295,154215,214342,15840,70.2,4865,11509,84536,18063,12662,39647,32773,23741,20108,10222,9706,6491,754881,545539.403625234,2274121.926877604,2410845.50323393,67.34,19048,73.8,3682,2722,1252,5780,4932,608,0.0555166666666667,0.0423,0.8989,0.70133333,0.027383,0.067233,6511900,16537,5204,86291,61802,113601,11543.01659,21964.1,180324,15224,23994,24347,683.3545891,830.9496576,1187.4582476,568.569,140.305,28840,31869,20165,10927.889246,4622632.9,272563.606782562,310258,416397.3,20092,9753,72.3,422.365278289716,98,1.52251357384588,76.25,0.9685576520361,0.940247603918467,0.0371666666666667,0.0132133333333333,0.0317655797101449,0.0405213333333333,54738118.179452,3.7595,6126826.871466304,15.3119230769231,319.5614277461,59.9,13408,9045,5024,2681,1992,1074,4121,1817,361,36436,54962,16.19375,18.15,0.068,1545.99,0.3,0.05984118,0,4893.1,431.070523579906,31396,199584.5,0.929996183165348,0,1728582.52325237,1441859.44135477
2010-06-01,612.0753,8319844,0.651628,95.8,478897,341052,9407,253795,29185,9069,463318,112062,99649,186115,74535,71932,158457,216245,16234,72.1,4928,11726,87089,20407,14272,39162,32164,23343,20706,11184,9560,6741,755555,557066,2303496,2423123,68.13,19220,73.9,3921,2848,1151,5678,4841,595,0.0553416666666667,0.047458,0.8771,0.691,0.027508,0.073066999999999993,6396500,17287,5140,87414,63325,121987,11568.45896,22031.8,177905,16840,24454,24707,694.1472519,816.305889,1209.393657,563.308,145.575,28135,33468,21915,10956.383646,4680104.9,281833.976446636,319563.5,425234.3,19115,8355,72.7,437.477441305073,269,1.5197947180724,78.51,0.969610748596967,0.927993800856067,0.0349,0.0120766666666667,0.0278065584415584,0.038262,56007989.052968,3.816,6180552,16.8435849056604,256.762442450515,32,17999,11529,5764,2947,2091,1010,4124,1927,371,37095,55250,18.075,37.3,0.073,1463.362,0.3,0.05984118,0,4324.8,435.094255662445,31563,181749,0.93363589631389,0,1746430,1453933
2010-09-01,597.1838,8349401.96164383,0.654111,96.4,482263,346004,11854,256335,29351,8487,468698,110416,98195,188069,74982,71115,162042,221023,16472,73.9,5139,11736,88826,21100,15022,39422,32610,22482,19985,11272,10171,7158,757707,571926.008370445,2333708.138285225,2434511.95403879,68.87,19386,74.5,4180,2918,1093,5562,5548,613,0.0503916666666667,0.047992,0.919033,0.70433333,0.025825,0.0739,6486100,17517,4870,87011,63571,122097,11652.928207,22104.4,177236,16472,25063,25071,695.470662,864.8609577,1256.5544305,559.13,147.63,28926,34871,21807,11055.744381,4698697.4,275865.54074524,319251.5,429084.9,18602,9152,73,429.509345003348,567,1.52066688972703,76.82,0.969583919762633,0.997698125293033,0.0278666666666667,0.00998666666666667,0.0242212121212121,0.032896,57277859.926484,3.8725,6233267.253263734,16.0342424242424,289.187345264869,41.8,18702,11794,5703,3008,2124,940,4030,2131,382,37680,55725,17.78125,49.35,0.0735,1549.49,0.3,0.06029744,0,4636.9,432.21787687166,33128,163913.5,0.938965476281398,0,1761782.12991478,1465047.16093972
